date,season,away_team,home_team,away_pts,home_pts,home_win,open_spread,close_spread,open_total,close_total,away_ml,home_ml,away_ml_prob,home_ml_prob,overround,home_fair_prob
2010-01-03,2010,SanAntonio,Toronto,86,91,1,202.5,200.0,3.5,3.0,-155,135,0.6078,0.4255,1.0333,0.4118
2010-01-03,2010,Charlotte,Cleveland,91,88,0,11.0,11.5,185.0,185.5,600,-800,0.1429,0.8889,1.0318,0.8615
2010-01-03,2010,Philadelphia,Denver,108,105,0,4.0,4.0,207.5,207.0,155,-175,0.3922,0.6364,1.0286,0.6187
2010-01-03,2010,Dallas,LALakers,96,131,1,6.5,6.5,199.5,201.0,235,-275,0.2985,0.7333,1.0318,0.7107
2010-01-04,2010,Atlanta,Miami,75,92,1,196.5,194.0,1.5,2.5,-140,120,0.5833,0.4545,1.0378,0.4379
2010-01-04,2010,OklahomaCity,Chicago,98,85,0,2.5,2.5,194.5,192.0,115,-135,0.4651,0.5745,1.0396,0.5526
2010-01-04,2010,NewOrleans,Utah,91,87,0,8.0,7.5,196.0,196.5,280,-340,0.2632,0.7727,1.0359,0.7459
2010-01-04,2010,Portland,LAClippers,95,105,1,4.5,4.0,189.0,189.0,155,-175,0.3922,0.6364,1.0286,0.6187
2010-01-05,2010,Orlando,Indiana,90,97,1,209.0,209.0,9.5,11.5,-800,550,0.8889,0.1538,1.0427,0.1475
2010-01-05,2010,Washington,Philadelphia,104,97,0,3.5,5.0,207.0,206.0,180,-220,0.3571,0.6875,1.0446,0.6581
2010-01-05,2010,Chicago,Charlotte,108,113,1,5.0,7.0,188.0,186.5,240,-280,0.2941,0.7368,1.0309,0.7147
2010-01-05,2010,Milwaukee,NewJersey,98,76,0,190.0,191.5,2.0,1.5,-125,105,0.5556,0.4878,1.0434,0.4675
2010-01-05,2010,Detroit,Dallas,93,98,1,8.5,9.0,190.0,190.0,350,-440,0.2222,0.8148,1.037,0.7857
2010-01-05,2010,GoldenState,Denver,122,123,1,9.5,5.5,226.0,223.5,210,-250,0.3226,0.7143,1.0369,0.6889
2010-01-05,2010,Phoenix,Sacramento,113,109,0,227.0,226.0,2.5,2.5,-150,130,0.6,0.4348,1.0348,0.4202
2010-01-05,2010,Memphis,Portland,109,105,0,2.0,1.0,200.0,199.5,-102,-118,0.505,0.5413,1.0463,0.5173
2010-01-05,2010,Houston,LALakers,79,88,1,7.0,7.0,200.0,201.0,270,-330,0.2703,0.7674,1.0377,0.7395
2010-01-06,2010,Washington,Cleveland,98,121,1,13.5,14.0,195.0,196.0,1400,-2500,0.0667,0.9615,1.0282,0.9351
2010-01-06,2010,NewJersey,Atlanta,89,119,1,14.0,14.0,197.0,199.5,1125,-1750,0.0816,0.9459,1.0275,0.9206
2010-01-06,2010,Toronto,Orlando,108,103,0,8.0,7.5,204.0,205.5,260,-320,0.2778,0.7619,1.0397,0.7328
2010-01-06,2010,Boston,Miami,112,106,0,189.0,1.5,2.0,186.0,100,-120,0.5,0.5455,1.0455,0.5218
2010-01-06,2010,NewOrleans,OklahomaCity,97,92,0,5.0,4.5,192.0,192.0,165,-190,0.3774,0.6552,1.0326,0.6345
2010-01-06,2010,GoldenState,Minnesota,107,101,0,1.5,2.5,224.0,223.5,125,-145,0.4444,0.5918,1.0362,0.5711
2010-01-06,2010,Detroit,SanAntonio,92,112,1,9.5,10.0,186.0,188.0,450,-600,0.1818,0.8571,1.0389,0.825
2010-01-06,2010,Memphis,Utah,94,117,1,7.0,5.5,207.0,204.0,190,-230,0.3448,0.697,1.0418,0.669
2010-01-06,2010,Houston,Phoenix,110,118,1,5.0,4.5,217.0,215.5,168,-195,0.3731,0.661,1.0341,0.6392
2010-01-06,2010,LALakers,LAClippers,91,102,1,201.0,196.0,6.0,5.0,-210,175,0.6774,0.3636,1.041,0.3493
2010-01-07,2010,Charlotte,NewYork,93,97,1,3.0,3.0,197.0,199.0,135,-155,0.4255,0.6078,1.0333,0.5882
2010-01-08,2010,Orlando,Washington,97,104,1,201.0,203.0,7.0,7.5,-350,290,0.7778,0.2564,1.0342,0.2479
2010-01-08,2010,Toronto,Philadelphia,108,106,0,,2.0,208.0,208.0,115,-135,0.4651,0.5745,1.0396,0.5526
2010-01-08,2010,Utah,Memphis,89,91,1,4.0,4.5,204.0,203.5,170,-200,0.3704,0.6667,1.0371,0.6429
2010-01-08,2010,Boston,Atlanta,85,93,1,2.5,3.5,196.0,195.0,150,-170,0.4,0.6296,1.0296,0.6115
2010-01-08,2010,NewJersey,NewOrleans,99,103,1,11.0,9.5,192.0,189.0,438,-575,0.1859,0.8519,1.0378,0.8209
2010-01-08,2010,Indiana,Minnesota,109,116,1,2.5,3.0,213.0,212.0,130,-150,0.4348,0.6,1.0348,0.5798
2010-01-08,2010,Chicago,Milwaukee,93,96,1,3.5,4.0,193.0,193.5,158,-180,0.3876,0.6429,1.0305,0.6239
2010-01-08,2010,Dallas,SanAntonio,112,103,0,4.0,4.5,195.5,195.0,170,-200,0.3704,0.6667,1.0371,0.6429
2010-01-08,2010,Miami,Phoenix,109,105,0,7.0,5.5,214.0,214.5,190,-230,0.3448,0.697,1.0418,0.669
2010-01-08,2010,LALakers,Portland,98,107,1,193.5,193.5,3.0,4.5,-190,165,0.6552,0.3774,1.0326,0.3655
2010-01-08,2010,Sacramento,GoldenState,101,108,1,3.5,4.5,227.5,228.5,175,-210,0.3636,0.6774,1.041,0.6507
2010-01-08,2010,Cleveland,Denver,97,99,1,202.0,202.5,1.0,4.5,-200,170,0.6667,0.3704,1.0371,0.3571
2010-01-09,2010,Atlanta,Orlando,81,113,1,4.5,3.5,196.5,196.5,145,-165,0.4082,0.6226,1.0308,0.604
2010-01-09,2010,Memphis,Charlotte,87,89,1,6.0,6.0,199.0,199.5,220,-260,0.3125,0.7222,1.0347,0.698
2010-01-09,2010,Philadelphia,Detroit,104,94,0,4.5,4.5,189.0,192.0,165,-190,0.3774,0.6552,1.0326,0.6345
2010-01-09,2010,Indiana,OklahomaCity,102,108,1,8.0,9.0,202.5,207.0,360,-450,0.2174,0.8182,1.0356,0.7901
2010-01-09,2010,Minnesota,Chicago,96,110,1,8.5,8.5,201.0,201.0,333,-415,0.2309,0.8058,1.0367,0.7773
2010-01-09,2010,Utah,Dallas,111,93,0,7.0,5.5,196.0,195.0,205,-245,0.3279,0.7101,1.038,0.6841
2010-01-09,2010,NewYork,Houston,96,105,1,6.5,6.5,203.5,202.5,235,-275,0.2985,0.7333,1.0318,0.7107
2010-01-09,2010,Denver,Sacramento,100,102,1,214.0,2.0,1.5,212.5,110,-130,0.4762,0.5652,1.0414,0.5427
2010-01-10,2010,Boston,Toronto,114,107,0,,198.5,198.0,1.5,-125,105,0.5556,0.4878,1.0434,0.4675
2010-01-10,2010,NewOrleans,Washington,115,110,0,199.5,1.5,1.5,197.5,102,-122,0.495,0.5495,1.0445,0.5261
2010-01-10,2010,Miami,LAClippers,84,94,1,1.5,1.5,194.0,192.0,105,-125,0.4878,0.5556,1.0434,0.5325
2010-01-10,2010,NewJersey,SanAntonio,85,97,1,15.0,14.5,197.0,196.5,1200,-1750,0.0769,0.9459,1.0228,0.9248
2010-01-10,2010,Cleveland,Portland,106,94,0,188.0,190.0,5.0,5.0,-210,175,0.6774,0.3636,1.041,0.3493
2010-01-10,2010,Milwaukee,LALakers,77,95,1,10.0,9.5,196.0,196.0,400,-500,0.2,0.8333,1.0333,0.8064
2010-01-11,2010,NewOrleans,Philadelphia,92,96,1,1.5,2.0,199.5,199.5,115,-135,0.4651,0.5745,1.0396,0.5526
2010-01-11,2010,Toronto,Indiana,101,105,1,1.0,2.0,217.0,217.0,115,-135,0.4651,0.5745,1.0396,0.5526
2010-01-11,2010,Atlanta,Boston,102,96,0,3.5,3.5,193.0,193.0,155,-175,0.3922,0.6364,1.0286,0.6187
2010-01-11,2010,Detroit,Chicago,87,120,1,7.0,5.5,191.0,192.5,195,-235,0.339,0.7015,1.0405,0.6742
2010-01-11,2010,NewYork,OklahomaCity,88,106,1,5.0,5.0,199.0,201.5,175,-210,0.3636,0.6774,1.041,0.6507
2010-01-11,2010,Milwaukee,Phoenix,101,105,1,9.0,9.5,212.5,213.5,420,-535,0.1923,0.8425,1.0348,0.8142
2010-01-11,2010,Miami,Utah,89,118,1,7.5,7.0,192.0,194.5,260,-320,0.2778,0.7619,1.0397,0.7328
2010-01-11,2010,Minnesota,Denver,94,105,1,13.5,13.5,217.0,216.5,1150,-1800,0.08,0.9474,1.0274,0.9221
2010-01-11,2010,Cleveland,GoldenState,117,114,0,214.0,214.0,6.0,5.5,-230,190,0.697,0.3448,1.0418,0.331
2010-01-12,2010,Detroit,Washington,99,90,0,5.0,5.5,199.0,199.0,190,-230,0.3448,0.697,1.0418,0.669
2010-01-12,2010,Houston,Charlotte,94,102,1,3.5,2.5,190.5,190.0,120,-140,0.4545,0.5833,1.0378,0.5621
2010-01-12,2010,LAClippers,Memphis,102,104,1,5.0,6.0,199.0,199.0,220,-260,0.3125,0.7222,1.0347,0.698
2010-01-12,2010,LALakers,SanAntonio,85,105,1,2.5,3.5,194.5,194.0,155,-175,0.3922,0.6364,1.0286,0.6187
2010-01-12,2010,Orlando,Sacramento,109,88,0,206.0,207.0,4.0,4.0,-180,160,0.6429,0.3846,1.0275,0.3743
2010-01-13,2010,NewYork,Philadelphia,93,92,0,3.0,2.5,202.0,204.0,120,-140,0.4545,0.5833,1.0378,0.5621
2010-01-13,2010,Washington,Atlanta,82,94,1,11.0,11.5,205.0,203.0,525,-750,0.16,0.8824,1.0424,0.8465
2010-01-13,2010,Phoenix,Indiana,114,122,1,226.5,227.0,3.5,4.0,-185,160,0.6491,0.3846,1.0337,0.3721
2010-01-13,2010,Boston,NewJersey,111,87,0,190.0,189.5,8.5,8.0,-350,290,0.7778,0.2564,1.0342,0.2479
2010-01-13,2010,LAClippers,NewOrleans,94,108,1,5.0,7.5,192.5,192.5,295,-355,0.2532,0.7802,1.0334,0.755
2010-01-13,2010,SanAntonio,OklahomaCity,109,108,0,1.0,3.5,192.5,193.0,155,-175,0.3922,0.6364,1.0286,0.6187
2010-01-13,2010,Minnesota,Houston,114,120,1,10.0,9.0,203.5,203.5,380,-475,0.2083,0.8261,1.0344,0.7986
2010-01-13,2010,LALakers,Dallas,100,95,0,5.5,6.0,197.0,195.5,225,-265,0.3077,0.726,1.0337,0.7023
2010-01-13,2010,Orlando,Denver,97,115,1,4.0,6.0,209.0,209.5,185,-225,0.3509,0.6923,1.0432,0.6636
2010-01-13,2010,Milwaukee,Portland,108,120,1,5.5,6.0,190.5,192.5,220,-260,0.3125,0.7222,1.0347,0.698
2010-01-13,2010,Miami,GoldenState,115,102,0,2.5,2.5,215.0,214.5,125,-145,0.4444,0.5918,1.0362,0.5711
2010-01-14,2010,Chicago,Boston,96,83,0,7.0,6.5,194.5,195.0,235,-275,0.2985,0.7333,1.0318,0.7107
2010-01-14,2010,Cleveland,Utah,96,97,1,,1.0,196.5,194.5,100,-120,0.5,0.5455,1.0455,0.5218
2010-01-15,2010,SanAntonio,Charlotte,76,92,1,189.0,188.5,2.0,2.0,-135,115,0.5745,0.4651,1.0396,0.4474
2010-01-15,2010,Sacramento,Philadelphia,86,98,1,3.0,3.0,207.0,209.0,130,-150,0.4348,0.6,1.0348,0.5798
2010-01-15,2010,Phoenix,Atlanta,101,102,1,5.5,5.5,218.0,216.0,195,-235,0.339,0.7015,1.0405,0.6742
2010-01-15,2010,Minnesota,Memphis,110,135,1,9.0,7.5,207.0,209.5,275,-335,0.2667,0.7701,1.0368,0.7428
2010-01-15,2010,NewOrleans,Detroit,104,110,1,192.0,190.5,2.0,2.5,-145,125,0.5918,0.4444,1.0362,0.4289
2010-01-15,2010,Toronto,NewYork,112,104,0,2.5,2.0,210.0,210.5,115,-135,0.4651,0.5745,1.0396,0.5526
2010-01-15,2010,Indiana,NewJersey,121,105,0,209.0,207.5,3.5,2.5,-135,115,0.5745,0.4651,1.0396,0.4474
2010-01-15,2010,Washington,Chicago,119,121,1,6.0,6.0,199.0,198.0,210,-250,0.3226,0.7143,1.0369,0.6889
2010-01-15,2010,Miami,Houston,115,106,0,4.5,4.0,194.0,194.5,160,-190,0.3846,0.6552,1.0398,0.6301
2010-01-15,2010,OklahomaCity,Dallas,98,99,1,6.0,5.0,196.0,195.5,180,-220,0.3571,0.6875,1.0446,0.6581
2010-01-15,2010,Milwaukee,GoldenState,113,104,0,4.5,3.5,216.0,217.0,140,-160,0.4167,0.6154,1.0321,0.5963
2010-01-15,2010,Orlando,Portland,87,102,1,194.5,194.0,5.5,5.5,-240,200,0.7059,0.3333,1.0392,0.3207
2010-01-15,2010,LAClippers,LALakers,86,126,1,10.5,10.5,196.5,196.5,550,-750,0.1538,0.8824,1.0362,0.8516
2010-01-16,2010,Phoenix,Charlotte,99,125,1,1.0,3.0,208.0,208.5,125,-145,0.4444,0.5918,1.0362,0.5711
2010-01-16,2010,Sacramento,Washington,86,96,1,2.0,208.5,211.5,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2010-01-16,2010,NewOrleans,Indiana,101,96,0,1.0,2.5,208.0,208.0,125,-145,0.4444,0.5918,1.0362,0.5711
2010-01-16,2010,NewYork,Detroit,90,94,1,1.0,1.0,194.0,194.0,-104,-106,0.5098,0.5146,1.0244,0.5023
2010-01-16,2010,Miami,OklahomaCity,80,98,1,4.0,4.0,193.0,194.0,160,-180,0.3846,0.6429,1.0275,0.6257
2010-01-16,2010,SanAntonio,Memphis,86,92,1,1.5,1.0,201.0,200.5,110,-130,0.4762,0.5652,1.0414,0.5427
2010-01-16,2010,Milwaukee,Utah,95,112,1,9.0,10.0,193.0,195.0,450,-600,0.1818,0.8571,1.0389,0.825
2010-01-16,2010,Cleveland,LAClippers,102,101,0,193.0,193.0,9.0,9.0,-450,350,0.8182,0.2222,1.0404,0.2136
2010-01-17,2010,Dallas,Toronto,88,110,1,207.0,1.0,2.0,206.5,-103,-117,0.5074,0.5392,1.0466,0.5152
2010-01-17,2010,Utah,Denver,112,119,1,6.5,7.0,208.5,212.0,260,-320,0.2778,0.7619,1.0397,0.7328
2010-01-18,2010,Detroit,NewYork,91,99,1,5.5,7.5,193.0,191.0,275,-335,0.2667,0.7701,1.0368,0.7428
2010-01-18,2010,Portland,Washington,92,97,1,2.0,2.0,194.0,194.5,115,-135,0.4651,0.5745,1.0396,0.5526
2010-01-18,2010,Sacramento,Charlotte,103,105,1,7.0,6.5,196.5,197.0,255,-310,0.2817,0.7561,1.0378,0.7286
2010-01-18,2010,OklahomaCity,Atlanta,94,91,0,6.0,5.5,195.5,194.0,200,-240,0.3333,0.7059,1.0392,0.6793
2010-01-18,2010,Milwaukee,Houston,98,101,1,6.5,6.5,197.0,195.5,240,-280,0.2941,0.7368,1.0309,0.7147
2010-01-18,2010,Philadelphia,Minnesota,103,108,1,205.5,204.0,1.5,3.0,-160,140,0.6154,0.4167,1.0321,0.4037
2010-01-18,2010,NewJersey,LAClippers,95,106,1,9.5,8.0,197.0,195.5,310,-370,0.2439,0.7872,1.0311,0.7635
2010-01-18,2010,SanAntonio,NewOrleans,97,90,0,190.5,1.0,1.0,189.5,-103,-117,0.5074,0.5392,1.0466,0.5152
2010-01-18,2010,Chicago,GoldenState,97,114,1,,215.5,218.5,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2010-01-18,2010,Phoenix,Memphis,118,125,1,2.5,2.5,226.0,225.5,115,-135,0.4651,0.5745,1.0396,0.5526
2010-01-18,2010,Dallas,Boston,99,90,0,5.0,4.5,197.0,194.0,170,-200,0.3704,0.6667,1.0371,0.6429
2010-01-18,2010,Orlando,LALakers,92,98,1,6.5,6.0,200.0,200.0,215,-255,0.3175,0.7183,1.0358,0.6935
2010-01-19,2010,Toronto,Cleveland,100,108,1,9.5,10.0,203.0,205.0,450,-650,0.1818,0.8667,1.0485,0.8266
2010-01-19,2010,Indiana,Miami,83,113,1,6.0,6.5,205.5,207.0,225,-265,0.3077,0.726,1.0337,0.7023
2010-01-20,2010,Miami,Charlotte,65,104,1,3.5,4.0,191.0,191.0,160,-190,0.3846,0.6552,1.0398,0.6301
2010-01-20,2010,Indiana,Orlando,98,109,1,12.0,12.0,209.5,210.0,750,-1100,0.1176,0.9167,1.0343,0.8863
2010-01-20,2010,Dallas,Washington,94,93,0,198.5,196.0,4.0,4.0,-190,160,0.6552,0.3846,1.0398,0.3699
2010-01-20,2010,Portland,Philadelphia,98,90,0,193.0,194.0,1.0,1.0,-120,100,0.5455,0.5,1.0455,0.4782
2010-01-20,2010,Sacramento,Atlanta,97,108,1,10.0,9.0,205.0,203.5,400,-525,0.2,0.84,1.04,0.8077
2010-01-20,2010,Boston,Detroit,86,92,1,187.0,187.5,5.0,6.0,-250,210,0.7143,0.3226,1.0369,0.3111
2010-01-20,2010,Memphis,NewOrleans,111,113,1,4.0,3.5,202.0,204.0,135,-155,0.4255,0.6078,1.0333,0.5882
2010-01-20,2010,Toronto,Milwaukee,107,113,1,2.0,2.5,204.0,205.0,120,-140,0.4545,0.5833,1.0378,0.5621
2010-01-20,2010,OklahomaCity,Minnesota,94,92,0,199.0,199.5,6.5,7.0,-300,250,0.75,0.2857,1.0357,0.2759
2010-01-20,2010,Utah,SanAntonio,105,98,0,6.0,5.5,194.0,195.0,200,-240,0.3333,0.7059,1.0392,0.6793
2010-01-20,2010,NewJersey,Phoenix,94,118,1,13.0,14.0,218.0,219.5,850,-1300,0.1053,0.9286,1.0339,0.8982
2010-01-20,2010,Denver,GoldenState,123,118,0,231.0,231.0,5.5,6.0,-240,200,0.7059,0.3333,1.0392,0.3207
2010-01-20,2010,Chicago,LAClippers,97,104,1,3.5,3.5,194.5,194.5,145,-165,0.4082,0.6226,1.0308,0.604
2010-01-21,2010,LALakers,Cleveland,87,93,1,3.5,2.5,195.5,192.0,125,-145,0.4444,0.5918,1.0362,0.5711
2010-01-21,2010,LAClippers,Denver,85,105,1,10.0,10.5,210.0,212.5,475,-650,0.1739,0.8667,1.0406,0.8329
2010-01-22,2010,Miami,Washington,112,88,0,193.5,192.0,1.5,3.0,-145,125,0.5918,0.4444,1.0362,0.4289
2010-01-22,2010,Sacramento,Orlando,84,100,1,10.0,9.5,205.0,207.0,400,-600,0.2,0.8571,1.0571,0.8108
2010-01-22,2010,Milwaukee,Toronto,96,101,1,7.0,6.5,206.5,205.5,240,-280,0.2941,0.7368,1.0309,0.7147
2010-01-22,2010,Dallas,Philadelphia,81,92,1,195.0,196.5,3.0,2.5,-140,120,0.5833,0.4545,1.0378,0.4379
2010-01-22,2010,Portland,Boston,95,98,1,10.0,10.5,187.0,186.5,500,-700,0.1667,0.875,1.0417,0.84
2010-01-22,2010,Charlotte,Atlanta,89,103,1,6.5,6.5,189.5,190.5,240,-280,0.2941,0.7368,1.0309,0.7147
2010-01-22,2010,OklahomaCity,Memphis,84,86,1,3.0,3.5,204.5,205.0,145,-165,0.4082,0.6226,1.0308,0.604
2010-01-22,2010,LALakers,NewYork,115,105,0,200.5,205.0,5.5,6.0,-240,200,0.7059,0.3333,1.0392,0.3207
2010-01-22,2010,Indiana,Detroit,105,93,0,3.5,3.5,201.0,201.5,145,-165,0.4082,0.6226,1.0308,0.604
2010-01-22,2010,NewOrleans,Minnesota,96,94,0,201.0,201.0,4.0,3.5,-165,145,0.6226,0.4082,1.0308,0.396
2010-01-22,2010,Houston,SanAntonio,116,109,0,6.0,6.0,193.5,192.0,210,-250,0.3226,0.7143,1.0369,0.6889
2010-01-22,2010,Chicago,Phoenix,115,104,0,7.0,6.5,217.0,220.5,250,-300,0.2857,0.75,1.0357,0.7241
2010-01-22,2010,NewJersey,GoldenState,79,111,1,8.5,7.5,216.5,217.0,260,-320,0.2778,0.7619,1.0397,0.7328
2010-01-23,2010,Orlando,Charlotte,106,95,0,1.0,,191.0,191.0,100,-120,0.5,0.5455,1.0455,0.5218
2010-01-23,2010,Philadelphia,Indiana,107,97,0,3.5,2.5,207.0,207.0,110,-130,0.4762,0.5652,1.0414,0.5427
2010-01-23,2010,Sacramento,Miami,84,115,1,7.0,7.0,201.0,201.5,260,-320,0.2778,0.7619,1.0397,0.7328
2010-01-23,2010,Portland,Detroit,97,93,0,2.0,3.0,184.5,183.0,135,-155,0.4255,0.6078,1.0333,0.5882
2010-01-23,2010,OklahomaCity,Cleveland,99,100,1,7.5,8.0,189.0,191.0,300,-360,0.25,0.7826,1.0326,0.7579
2010-01-23,2010,Chicago,Houston,104,97,0,6.0,6.0,195.5,199.0,210,-250,0.3226,0.7143,1.0369,0.6889
2010-01-23,2010,Minnesota,Milwaukee,94,127,1,8.0,8.0,202.0,204.5,300,-360,0.25,0.7826,1.0326,0.7579
2010-01-23,2010,NewOrleans,Denver,110,116,1,9.5,12.0,208.0,207.0,650,-1000,0.1333,0.9091,1.0424,0.8721
2010-01-23,2010,GoldenState,Phoenix,103,112,1,10.0,11.5,237.0,233.0,625,-950,0.1379,0.9048,1.0427,0.8677
2010-01-23,2010,NewJersey,Utah,83,116,1,15.5,16.5,202.0,201.0,2000,-3000,0.0476,0.9677,1.0153,0.9531
2010-01-24,2010,LAClippers,Washington,92,78,0,2.5,3.0,193.5,194.0,140,-160,0.4167,0.6154,1.0321,0.5963
2010-01-24,2010,Dallas,NewYork,128,78,0,198.0,197.5,3.5,1.0,-120,100,0.5455,0.5,1.0455,0.4782
2010-01-24,2010,LALakers,Toronto,105,106,1,208.0,208.0,4.5,4.0,-175,155,0.6364,0.3922,1.0286,0.3813
2010-01-25,2010,Indiana,Philadelphia,109,98,0,4.5,5.5,205.0,208.5,195,-235,0.339,0.7015,1.0405,0.6742
2010-01-25,2010,Cleveland,Miami,92,91,0,190.0,,1.5,190.0,-110,-110,0.5238,0.5238,1.0476,0.5
2010-01-25,2010,LAClippers,Boston,89,95,1,11.5,11.5,190.0,189.0,650,-900,0.1333,0.9,1.0333,0.871
2010-01-25,2010,Orlando,Memphis,94,99,1,,205.0,203.0,1.5,-130,110,0.5652,0.4762,1.0414,0.4573
2010-01-25,2010,Chicago,SanAntonio,98,93,0,7.0,8.0,196.0,198.0,320,-400,0.2381,0.8,1.0381,0.7706
2010-01-25,2010,Atlanta,Houston,102,95,0,,1.0,197.0,197.5,100,-120,0.5,0.5455,1.0455,0.5218
2010-01-25,2010,Phoenix,Utah,115,124,1,6.0,7.0,220.5,221.5,250,-300,0.2857,0.75,1.0357,0.7241
2010-01-25,2010,Charlotte,Denver,93,104,1,5.0,5.5,198.0,195.5,200,-240,0.3333,0.7059,1.0392,0.6793
2010-01-25,2010,NewOrleans,Portland,98,97,0,3.0,2.5,189.0,188.0,125,-145,0.4444,0.5918,1.0362,0.5711
2010-01-26,2010,LALakers,Washington,115,103,0,199.0,199.0,8.0,8.0,-400,325,0.8,0.2353,1.0353,0.2273
2010-01-26,2010,Minnesota,NewYork,105,132,1,7.0,6.5,207.0,208.0,235,-275,0.2985,0.7333,1.0318,0.7107
2010-01-26,2010,Milwaukee,Dallas,107,108,1,6.5,7.0,197.5,197.0,245,-290,0.2899,0.7436,1.0335,0.7195
2010-01-26,2010,Charlotte,Phoenix,114,109,0,5.5,5.5,209.0,209.5,195,-235,0.339,0.7015,1.0405,0.6742
2010-01-26,2010,GoldenState,Sacramento,96,99,1,6.5,5.5,220.0,219.0,205,-245,0.3279,0.7101,1.038,0.6841
2010-01-27,2010,Miami,Toronto,103,111,1,3.0,3.5,204.0,205.0,135,-155,0.4255,0.6078,1.0333,0.5882
2010-01-27,2010,LALakers,Indiana,118,96,0,208.0,210.0,6.5,5.5,-240,200,0.7059,0.3333,1.0392,0.3207
2010-01-27,2010,Minnesota,Cleveland,95,109,1,14.0,13.0,199.0,201.0,850,-1300,0.1053,0.9286,1.0339,0.8982
2010-01-27,2010,LAClippers,NewJersey,87,103,1,190.0,191.5,5.5,7.0,-290,245,0.7436,0.2899,1.0335,0.2805
2010-01-27,2010,Memphis,Detroit,99,93,0,195.0,197.5,1.5,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2010-01-27,2010,Chicago,OklahomaCity,96,86,0,5.0,6.0,195.0,194.5,210,-250,0.3226,0.7143,1.0369,0.6889
2010-01-27,2010,Philadelphia,Milwaukee,88,91,1,3.0,2.5,198.0,199.5,115,-135,0.4651,0.5745,1.0396,0.5526
2010-01-27,2010,Atlanta,SanAntonio,90,105,1,3.5,3.0,195.0,194.5,135,-155,0.4255,0.6078,1.0333,0.5882
2010-01-27,2010,Denver,Houston,97,92,0,2.5,2.5,208.0,207.5,120,-140,0.4545,0.5833,1.0378,0.5621
2010-01-27,2010,Utah,Portland,106,95,0,195.5,195.0,3.0,2.5,-140,120,0.5833,0.4545,1.0378,0.4379
2010-01-27,2010,NewOrleans,GoldenState,123,110,0,215.0,214.0,2.5,1.5,-125,105,0.5556,0.4878,1.0434,0.4675
2010-01-28,2010,Toronto,NewYork,106,104,0,3.0,3.5,213.0,216.5,150,-170,0.4,0.6296,1.0296,0.6115
2010-01-28,2010,Boston,Orlando,94,96,1,3.5,4.0,187.5,187.0,150,-170,0.4,0.6296,1.0296,0.6115
2010-01-28,2010,Dallas,Phoenix,106,112,1,2.0,2.5,216.5,216.0,110,-130,0.4762,0.5652,1.0414,0.5427
2010-01-29,2010,Cleveland,Indiana,94,73,0,203.5,204.0,6.0,6.0,-260,220,0.7222,0.3125,1.0347,0.302
2010-01-29,2010,LALakers,Philadelphia,99,91,0,202.5,202.5,6.5,6.5,-300,250,0.75,0.2857,1.0357,0.2759
2010-01-29,2010,Boston,Atlanta,91,100,1,4.0,4.0,189.5,190.0,160,-190,0.3846,0.6552,1.0398,0.6301
2010-01-29,2010,Washington,NewJersey,81,79,0,193.0,192.5,3.0,3.5,-160,140,0.6154,0.4167,1.0321,0.4037
2010-01-29,2010,Miami,Detroit,92,65,0,188.0,187.5,1.5,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2010-01-29,2010,LAClippers,Minnesota,97,111,1,201.0,1.0,1.5,201.5,100,-120,0.5,0.5455,1.0455,0.5218
2010-01-29,2010,Denver,OklahomaCity,84,101,1,2.0,2.0,202.0,200.5,115,-135,0.4651,0.5745,1.0396,0.5526
2010-01-29,2010,Chicago,NewOrleans,108,106,0,4.5,4.5,197.0,197.0,170,-200,0.3704,0.6667,1.0371,0.6429
2010-01-29,2010,Memphis,SanAntonio,97,104,1,4.5,5.0,199.5,200.0,180,-220,0.3571,0.6875,1.0446,0.6581
2010-01-29,2010,Portland,Houston,100,104,1,5.5,5.0,193.5,194.0,190,-230,0.3448,0.697,1.0418,0.669
2010-01-29,2010,Sacramento,Utah,94,101,1,9.0,8.5,203.0,203.0,325,-450,0.2353,0.8182,1.0535,0.7766
2010-01-29,2010,Charlotte,GoldenState,121,110,0,209.0,211.0,1.0,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2010-01-30,2010,Atlanta,Orlando,86,104,1,5.0,6.0,195.0,195.5,190,-230,0.3448,0.697,1.0418,0.669
2010-01-30,2010,NewOrleans,Memphis,109,102,0,5.0,7.5,206.0,203.5,280,-340,0.2632,0.7727,1.0359,0.7459
2010-01-30,2010,NewYork,Washington,96,106,1,,204.5,204.5,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2010-01-30,2010,Miami,Milwaukee,84,95,1,4.0,4.0,191.0,190.0,165,-185,0.3774,0.6491,1.0265,0.6323
2010-01-30,2010,Portland,Dallas,114,112,0,8.5,8.5,193.0,193.0,365,-440,0.2151,0.8148,1.0299,0.7911
2010-01-30,2010,Charlotte,Sacramento,103,96,0,,198.5,196.0,1.0,-115,-105,0.5349,0.5122,1.0471,0.4892
2010-01-31,2010,Denver,SanAntonio,103,89,0,4.5,5.5,199.5,197.5,205,-245,0.3279,0.7101,1.038,0.6841
